,0.75
0,0.03686827903623002
1,0.02320521715852475
2,0.01632400091724928
3,0.0201820879566299
4,0.027618179667084464
5,0.012889907539730516
6,0.010256547503602054
7,0.01402281187470078
8,0.015279189654318404
9,0.008842932423571481
10,0.017670703224035744
11,0.024156537531828448
