,1
0,0.007651434145345082
1,0.00737862447844595
2,0.009311059525921372
3,0.0046981069225719985
4,0.010229276769054385
5,0.008788718369023618
6,0.012069043249557931
7,0.006976942719767565
8,0.008312202195357776
9,0.00734825956762486
10,0.00978272753576237
11,0.0051991216434224
